10	0.26005235
10	0.25801941
10	0.26042369
10	0.26200774
10	0.25821933
10	0.25804066
10	0.25753808
10	0.26494147
10	0.26064287
10	0.25738194
10	0.25735760
10	0.25776777
10	0.26051392
10	0.26381993
10	0.25782067
10	0.25244985
